v1,v2,Unnamed: 2,Unnamed: 3,Unnamed: 4
ham,Hi my email address has changed now it is ,,,
ham,Or remind me in a few hrs.,,,
ham,Have a good evening! Ttyl,,,
ham,Is there coming friday is leave for pongal?do you get any news from your work place.,,,
ham,Reverse is cheating. That is not mathematics.,,,
ham,That means get the door,,,
spam,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp å£1.50/msg.,,,
ham,Do you know where my lab goggles went,,,
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",,,
ham,It certainly puts things into perspective when something like this happens,,,
ham,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",,,
ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",,,
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",,,
spam,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF,,,
ham,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.,,,
ham,You can never do NOTHING,,,
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,,,
spam,"For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",,,
ham,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",,,
ham,I am late. I will be there at,,,
ham,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,,,
ham,Think + da. You wil do.,,,
ham,When did you get to the library,,,
ham,R Ì_ comin back for dinner?,,,
ham,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",,,
ham,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,,,
ham,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,,,
spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,,,
ham,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,,,
ham,"Yep, at derek's house now, see you Sunday &lt;3",,,
ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,,,
ham,Easy ah?sen got selected means its good..,,,
ham,You busy or can I come by at some point and figure out what we're doing tomorrow,,,
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",,,
ham,"No my blankets are sufficient, thx",,,
ham,Ya very nice. . .be ready on thursday,,,
ham,Do u still have plumbers tape and a wrench we could borrow?,,,
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,,,
ham,I keep ten rs in my shelf:) buy two egg.,,,
ham,"Sir, i am waiting for your call, once free please call me.",,,
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066368470",,,
ham,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,,,
ham,No problem. How are you doing?,,,
ham,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,,,
ham,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you",,,
ham,See the forwarding message for proof,,,
ham,Ok. C u then.,,,
spam,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY å£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,,,
ham,Tell rob to mack his gf in the theater,,,
ham,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),,,
ham,Nah dub but je still buff,,,
ham,Any way where are you and what doing.,,,
spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(å£1.50p. m),,,
ham,"Hmph. Go head, big baller.",,,
ham,"Velly good, yes please!",,,
spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,,,
ham,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",,,
ham,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,,,
ham,No screaming means shouting..,,,
ham,I accidentally deleted the message. Resend please.,,,
ham,Yes. Nigh you cant aha.,,,
ham,Mine here like all fr china then so noisy.,,,
ham,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,,,
ham,Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx,,,
ham,"K, if u bored up just come to my home..",,,
ham,Yup bathe liao...,,,
ham,Hi :)finally i completed the course:),,,
ham,"That's fine, have him give me a call if he knows what he wants or has any questions",,,
ham,We live in the next  &lt;#&gt; mins,,,
ham,Ok then i come n pick u at engin?,,,
ham,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,,,
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",,,
ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,,,
ham,Lmao. Take a pic and send it to me.,,,
ham,No calls..messages..missed calls,,,
ham,Is ur paper today in e morn or aft?,,,
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,,,
ham,At home by the way,,,
ham,Speaking of does he have any cash yet?,,,
ham,Pls i wont belive god.not only jesus.,,,
ham,Spoons it is then okay?,,,
ham,Well thats nice. Too bad i cant eat it,,,
ham,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",,,
ham,Dont talk to him ever ok its my word.,,,
ham,U GOIN OUT 2NITE?,,,
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,,,
ham,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex",,,
ham,Thinkin about someone is all good. No drugs for that,,,
ham,Small problem in auction:)punj now asking tiwary,,,
ham,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.,,,
ham,That depends. How would you like to be treated? :),,,
spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,,,
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,,,
ham,I'm serious. You are in the money base,,,
ham,En chikku nange bakra msg kalstiya..then had tea/coffee?,,,
ham,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,,,
ham,I am on the way to tirupur.,,,
ham,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.,,,
ham,Lol where do u come up with these ideas?,,,
ham,\Hey sorry I didntgive ya a a bellearlier hunny,"just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.\""""",,
ham,I need you to be in my strong arms...,,,
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,,,
ham,Never y lei... I v lazy... Got wat? Dat day Ì_ send me da url cant work one...,,,
ham,Moji just informed me that you saved our lives. Thanks.,,,
ham,I had askd u a question some hours before. Its answer,,,
ham,PS U no ur a grown up now right?,,,
ham,I'm done...,,,
ham,How come she can get it? Should b quite diff to guess rite...,,,
ham,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... \ I will be with YOU \"" Wherevr.. Whenevr.. Forevr... Gudnyt dear..""",,,
ham,Nobody can decide where to eat and dad wants Chinese,,,
ham,Those ducking chinchillas,,,
ham,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,,,
ham,We stopped to get ice cream and will go back after,,,
ham,I wan but too early lei... Me outside now wun b home so early... Neva mind then...,,,
ham,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,,,
ham,Ok i juz receive..,,,
ham,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,,,
ham,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",,,
ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,,,
ham,Nokia phone is lovly..,,,
ham,Sday only joined.so training we started today:),,,
ham,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,,,
ham,I am in your office na.,,,
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,,,
ham,S.i'm watching it in live..,,,
ham,That's y we haf to combine n c how lor...,,,
ham,Noice. Text me when you're here,,,
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",,,
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a å£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ,,,
ham,No da if you run that it activate the full version da.,,,
ham,Infact happy new year. How are you where are you when are we seeing,,,
ham,I'm leaving my house now.,,,
ham,Many more happy returns of the day. I wish you happy birthday.,,,
ham,Eh den sat u book e kb liao huh...,,,
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,,,
ham,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,,,
ham,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",,,
ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,,,
ham,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try",,,
ham,Did u got that persons story,,,
ham,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,"this wont even start........ Datz confidence..""",,
ham,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,,,
ham,Yes I know the cheesy songs from frosty the snowman :),,,
